time	prec	temp_min	temp_max	rel_humid	wind_spd
2003-08-12	5.301121	19.911337	26.15275	84.9721	2.2372227
2003-08-13	10.569842	20.060947	26.436605	84.42993	1.6980758
2003-08-14	7.002398	20.05686	26.54388	84.937706	1.5304507
2003-08-15	18.596663	20.155172	26.381416	86.70868	1.4123266
2003-08-16	25.282906	20.004475	26.559313	85.77375	1.6119486
2003-08-17	10.383946	19.7379	26.845901	87.4303	1.7259438
2003-08-18	1.6572107	19.979229	26.918999	84.68888	1.9726555
2003-08-19	26.508284	18.697552	26.090996	84.16345	2.0328376
2003-08-20	56.105194	19.126102	25.376558	87.1359	3.5905733
2003-08-21	5.1353354	20.598803	27.0155	82.21213	3.5915227
2003-08-22	3.021596	19.768492	27.678026	78.92347	2.1527405
2003-08-23	2.7948844	19.83057	27.417835	81.49518	1.9728992
2003-08-24	5.8683305	20.04554	27.447056	75.184296	2.0997317
2003-08-25	9.782779	20.089014	26.798271	72.29516	2.3158827
2003-08-26	5.692789	19.72391	26.444637	78.177666	1.6571623
2003-08-27	6.2505245	19.58647	26.71141	78.316666	1.5411087
2003-08-28	2.7630453	19.785324	26.565361	78.436005	1.6727407
2003-08-29	7.51626	19.612677	26.849365	79.80365	1.6879538
2003-08-30	9.869391	19.470854	25.928099	81.23694	1.6188184
2003-08-31	17.754448	19.359747	25.703152	81.95845	1.7199389
2003-09-01	39.195602	18.899855	25.899536	81.17068	2.6898656
2003-09-02	151.46524	19.361849	25.28803	83.13348	5.211656
2003-09-03	8.04251	18.810362	25.554457	85.34667	2.1895614
2003-09-04	1.60391	18.94593	25.730326	83.20698	2.01458
2003-09-05	3.0335083	18.803406	25.92421	82.99357	1.9313153
2003-09-06	2.1656394	18.984777	26.320807	80.56742	1.9301462
2003-09-07	2.0269551	19.027039	26.185131	79.087715	1.7461141
2003-09-08	3.5019243	18.942722	25.968279	79.83258	1.8005238
2003-09-09	7.7018385	19.083462	26.160725	84.83592	1.6892446
2003-09-10	8.669488	19.510178	26.849348	85.42099	2.1049087
2003-09-11	0.027892813	19.174421	26.025167	80.60768	3.0253224
2003-09-12	2.647698	18.68539	25.795671	81.36684	1.564117
2003-09-13	7.4668555	19.615822	25.776077	84.81463	1.7955054
2003-09-14	0.45126674	19.103317	26.206078	81.3375	1.8698167
2003-09-15	1.8129228	19.181036	26.514599	78.058136	1.8675153
2003-09-16	2.9487946	19.139286	26.431734	79.86619	1.7243726
2003-09-17	0.80549335	19.232544	26.8458	76.73605	1.6466994
2003-09-18	6.178002	19.352688	26.682371	77.71656	1.533861
2003-09-19	7.2842875	19.552166	26.271265	82.57028	1.6143605
2003-09-20	9.961996	19.766407	26.393745	82.46758	1.4964919
2003-09-21	30.304241	18.608366	25.38234	85.10004	1.7666137
2003-09-22	24.23358	18.434301	24.450342	84.87518	1.5123141
2003-09-23	15.24731	18.03604	24.410515	83.25397	1.5273204
2003-09-24	13.18068	18.128038	24.646746	83.01708	1.475761
2003-09-25	8.976004	18.559914	25.036196	82.141235	1.6114129
2003-09-26	5.2419114	18.683218	25.268015	80.44415	1.5888678
2003-09-27	3.343532	18.710367	24.975203	82.03452	1.504909
2003-09-28	4.65676	18.216358	25.397718	81.07577	1.6972591
2003-09-29	2.4203897	17.8767	25.095253	76.066505	1.5810112
2003-09-30	4.0303297	17.465918	24.809473	81.31653	1.7341168
2003-10-01	0.89710104	17.14648	24.401342	79.49056	1.9745438
2003-10-02	0.7193298	17.108551	24.102276	79.10157	1.6810106
2003-10-03	0.50023144	17.114088	24.675573	77.85276	1.7911204
2003-10-04	1.7158467	18.100416	25.025602	79.29966	1.9513521
2003-10-05	0.3386236	18.004654	24.839317	79.99573	1.7081724
2003-10-06	1.794641	18.46603	25.435837	81.29517	1.5825089
2003-10-07	1.6973327	18.646986	25.87831	80.264366	2.0584776
2003-10-08	2.7769916	17.97174	24.796982	81.938805	1.7285994
2003-10-09	1.367101	17.916353	24.90417	79.57473	1.7981244
2003-10-10	3.4415586	17.505726	24.708376	78.768555	1.548246
2003-10-11	4.693313	17.821472	24.573301	81.82748	1.4608651
2003-10-12	1.9239831	17.708881	24.275875	80.65833	1.4532033
2003-10-13	23.479706	18.230515	24.526535	85.95629	1.4742264
2003-10-14	9.882082	17.653385	24.240011	85.256	1.5644584
2003-10-15	0.989659	17.020428	23.177305	82.60583	1.49905
2003-10-16	1.0023631	16.051424	22.443521	81.201004	1.5974059
2003-10-17	0.3084531	15.115264	21.911003	77.49648	1.6717542
2003-10-18	0.508453	14.665944	21.834858	73.68368	1.791133
2003-10-19	0.25107184	14.325056	22.118076	68.4775	1.7750182
2003-10-20	0.41095006	14.24793	22.15433	70.851875	1.8131057
2003-10-21	0.49795356	14.515505	22.202963	75.4199	1.6479048
2003-10-22	0.105018266	14.617468	22.400034	74.07986	1.7617661
2003-10-23	0.122094996	13.58345	21.433691	73.193825	1.8425096
2003-10-24	0.0033617537	12.650184	20.126774	72.10542	1.8516569
2003-10-25	0.012192449	12.308906	19.995102	70.8326	1.757905
2003-10-26	0.049257006	12.902176	20.826113	69.876854	1.7680513
2003-10-27	0.032496955	13.431788	21.048721	71.50878	1.640853
2003-10-28	0.0058830692	13.776002	21.747171	69.67418	1.906992
2003-10-29	0.13019486	13.814127	21.976223	65.45213	1.8064435
2003-10-30	0.02496956	13.921195	21.56626	69.939285	1.6886355
2003-10-31	0.0029232644	14.1615715	22.372276	67.99032	1.6707186
2003-11-01	0.06543239	15.4895735	24.563503	67.76187	1.9942147
2003-11-02	1.4931062	17.320536	24.25034	79.31473	1.9469427
2003-11-03	0.7453836	17.244917	25.502586	79.8267	2.3179538
2003-11-04	0.25475025	16.193424	23.909262	78.45494	1.8376611
2003-11-05	0.0	15.608187	24.506495	64.2304	1.7906945
2003-11-06	0.0026065772	16.030155	24.233402	66.92449	1.922168
2003-11-07	0.20405607	16.855968	24.365088	75.06185	1.5226064
2003-11-08	1.129805	17.459902	24.49806	76.07984	1.5604506
2003-11-09	2.1712544	17.013897	23.913244	79.48496	1.6854331
2003-11-10	1.6574174	16.155886	24.030111	79.97634	1.8997569
2003-11-11	0.17461634	14.803022	23.034302	78.98433	1.9187703
2003-11-12	0.045651644	13.561171	21.500715	77.91295	2.0043
2003-11-13	0.016187577	12.930293	21.518694	70.928474	1.8494396
2003-11-14	0.00017052375	13.466444	21.63385	66.059425	1.7538124
2003-11-15	0.07589525	13.938956	24.030317	63.786785	1.9222047
2003-11-16	1.3554201	17.73644	24.341755	78.004745	1.431961
2003-11-17	2.0629478	17.051073	24.44749	77.94488	1.6438608
2003-11-18	2.1084409	17.24916	24.235445	79.90237	1.4586847
2003-11-19	1.8446895	17.517635	24.395853	82.0967	1.4977098
2003-11-20	0.03188794	17.313158	24.229086	78.69443	1.504641
2003-11-21	1.597198	15.707503	23.913776	74.394905	2.2742753
2003-11-22	13.809503	13.856367	18.353498	87.819824	1.5922532
2003-11-23	0.40410477	14.462791	21.458685	74.95998	1.8160046
2003-11-24	0.045676015	14.605615	22.57263	71.13393	1.8581
2003-11-25	0.031668704	14.035884	22.544317	73.509	1.9242511
2003-11-26	2.0717053	14.172886	21.409948	78.88361	1.7329966
2003-11-27	1.0505725	13.574461	20.86138	80.560104	1.8375517
2003-11-28	0.17440926	12.416067	20.756601	76.10759	2.0569794
2003-11-29	0.006991475	9.841913	19.211147	71.375786	2.2733254
2003-11-30	6.0901337e-05	8.354638	16.840902	66.03819	2.1194878
2003-12-01	1.2180268e-05	8.374641	16.862236	64.4878	1.8792452
2003-12-02	3.65408e-05	9.287112	17.267174	67.13405	1.8884531
2003-12-03	3.65408e-05	9.19744	17.541586	65.72665	1.8344942
2003-12-04	0.0	10.596954	19.381094	62.48284	1.983118
2003-12-05	0.0	11.694489	21.65261	57.91861	1.8433983
2003-12-06	0.0009500607	12.321549	21.61107	65.66184	2.0041656
2003-12-07	0.05946407	11.635213	20.11542	71.95228	2.073435
2003-12-08	0.014275274	11.71698	19.790928	69.88405	1.9942261
2003-12-09	0.050243605	12.175007	20.168972	74.18183	2.1076248
2003-12-10	0.009220462	11.779976	20.847193	71.72882	1.9309258
2003-12-11	0.05260657	13.007722	22.14025	71.13105	2.5915115
2003-12-12	3.9068816	10.241837	17.946686	80.36339	2.0458465
2003-12-13	0.1511693	9.018332	17.080423	74.13694	1.9293665
2003-12-14	0.0	7.8442006	17.445309	58.799545	2.0763092
2003-12-15	0.0	7.185004	16.498465	60.035137	1.831169
2003-12-16	0.0	8.142998	16.494982	65.464775	1.8479778
2003-12-17	7.30816e-05	8.769989	17.478153	65.92295	2.03028
2003-12-18	0.0021193663	9.386735	18.78053	68.36545	2.417746
2003-12-19	0.0003045067	6.955819	15.925262	66.98843	2.684056
2003-12-20	3.65408e-05	6.3302927	15.1096	68.19536	1.734373
2003-12-21	0.000121802674	7.2004743	15.71655	67.724594	1.7862488
2003-12-22	0.0	8.836259	17.492935	65.338715	1.8557731
2003-12-23	0.0	10.191936	18.605495	68.85741	1.9014492
2003-12-24	0.0	11.242802	19.691034	67.59336	1.9938484
2003-12-25	0.0	10.7243	19.79503	56.779293	2.0309744
2003-12-26	0.0015347137	7.4375024	18.575712	64.74856	2.282412
2003-12-27	0.00680877	6.269353	15.055714	64.75216	2.078721
2003-12-28	0.0023507918	7.871485	16.232738	66.47499	2.0243723
2003-12-29	0.0	8.386223	17.921873	56.573456	2.039805
2003-12-30	0.0	9.471401	18.923546	52.789017	2.1441774
2003-12-31	0.00025578565	10.565006	20.035225	62.86202	2.1744943
2004-01-01	0.0040438487	10.689583	19.038237	72.33817	2.0162363
2004-01-02	0.0021680873	11.53425	19.951025	67.1782	2.1966262
2004-01-03	0.015286235	11.043873	19.368734	69.9636	1.8394517
2004-01-04	7.30816e-05	11.386786	19.782034	66.09632	1.8880261
2004-01-05	0.002131547	11.829721	20.374094	64.401535	1.6551402
2004-01-06	0.0017904993	11.768099	19.99336	65.7274	1.7062489
2004-01-07	0.043824602	11.46331	19.582819	67.79866	1.7905843
2004-01-08	0.025006093	10.8743515	19.333883	66.81775	1.9038128
2004-01-09	0.0038733247	10.953092	19.220682	64.82245	1.7211691
2004-01-10	0.0	11.571473	19.225653	68.757645	1.705359
2004-01-11	0.0051644333	11.376625	19.292898	71.92055	2.3643482
2004-01-12	0.28099877	9.598112	18.115005	77.98538	2.378404
2004-01-13	0.00062119367	8.148794	16.011568	70.44377	2.1715229
2004-01-14	0.0026796588	8.285773	16.611406	66.9481	1.9217659
2004-01-15	0.0	9.2516575	18.59396	60.920013	1.93793
2004-01-16	0.009963459	11.323859	19.842253	66.887245	2.8312793
2004-01-17	0.022180272	9.122183	17.76647	69.41245	2.1697557
2004-01-18	0.0035566378	8.908881	17.57555	65.16566	2.0184894
2004-01-19	0.46579775	9.54062	17.098305	73.62484	2.110609
2004-01-20	2.7101092	8.92603	15.640779	80.82914	2.3559444
2004-01-21	1.9720339	6.8284035	13.588536	76.93324	2.823972
2004-01-22	0.47091347	5.5503316	12.890369	71.3254	2.103228
2004-01-23	6.0402565	7.568319	14.030022	79.84422	2.7334838
2004-01-24	0.30904993	4.7815356	12.257262	71.23837	3.2661383
2004-01-25	4.872107e-05	4.0506687	13.183898	62.160812	1.9580511
2004-01-26	0.0	6.146581	14.811826	66.02867	2.1901338
2004-01-27	0.07883069	7.793311	16.127989	73.198456	2.5599153
2004-01-28	0.07311814	8.96654	15.670161	74.35465	1.8023999
2004-01-29	0.81781965	9.307553	18.409634	75.06644	2.4852374
2004-01-30	2.4360535e-05	9.100781	18.486126	69.63913	2.641681
2004-01-31	0.0061023138	9.429463	18.063114	66.532555	1.9536179
2004-02-01	0.001863581	10.18001	18.958952	64.96597	1.7573688
2004-02-02	0.005213155	11.556347	19.865467	70.373955	2.2805233
2004-02-03	0.11885506	10.365676	17.802998	76.91263	2.566589
2004-02-04	0.42812428	10.261305	16.953629	81.096634	2.1848965
2004-02-05	11.058942	9.657955	12.499076	90.99818	1.8549335
2004-02-06	1.0862485	10.361097	15.257634	81.6349	1.7181609
2004-02-07	3.800743	9.636443	13.051044	86.130516	2.057345
2004-02-08	2.7548115	10.496954	16.19717	82.640816	2.3114493
2004-02-09	4.1499634	7.856481	16.527626	78.29903	2.6385133
2004-02-10	2.4360535e-05	7.4300385	16.954367	61.342495	1.8769182
2004-02-11	0.0	8.559489	17.15353	63.19296	1.9965773
2004-02-12	0.023520095	9.212899	16.91726	71.66207	1.7372836
2004-02-13	0.2707308	9.660766	17.550827	71.57277	1.9011205
2004-02-14	0.010986605	9.377772	18.296944	61.03887	1.9297075
2004-02-15	0.08107186	10.224544	18.454266	69.32461	1.6994028
2004-02-16	0.41419	10.513474	18.651754	69.763535	1.8302923
2004-02-17	0.44211942	10.311902	18.196114	70.9772	1.6230205
2004-02-18	0.049025565	10.473983	18.124348	73.00738	1.8062731
