time	prec	temp_min	temp_max	rel_humid	wind_spd
2003-03-10	0.62823826	12.587364	19.123423	70.57474	3.3623824
2003-03-11	0.0	11.627516	23.635406	60.87232	2.711309
2003-03-12	0.0107382545	14.459514	24.244028	66.87473	2.5137758
2003-03-13	0.0	14.532751	25.677938	67.374985	3.5604694
2003-03-14	0.0	14.8939905	25.31171	68.7561	2.4254026
2003-03-15	0.004681208	16.130922	27.729393	65.86811	2.2945807
2003-03-16	0.3175	19.744345	29.30122	69.505264	2.9521976
2003-03-17	0.0023657714	19.0822	27.524998	76.04006	2.449245
2003-03-18	0.0	16.026663	24.970182	73.5081	4.2881036
2003-03-19	0.08582214	15.648809	23.282082	69.97198	3.4205365
2003-03-20	1.6182212	14.929512	21.465889	73.702736	3.20594
2003-03-21	0.00057046977	15.471342	24.173775	67.94196	3.8011413
2003-03-22	0.0	15.353304	25.107296	64.556465	2.837534
2003-03-23	0.05364094	16.302315	24.182283	65.91943	2.4846978
2003-03-24	0.1003188	17.024296	24.192387	71.7218	2.9540937
2003-03-25	0.0	16.422012	26.039091	68.19025	2.3281205
2003-03-26	0.0	18.202353	27.2975	66.787125	2.295017
2003-03-27	0.000117449665	18.626242	28.413168	67.50677	2.3161075
2003-03-28	0.0	17.581945	26.658054	70.562515	3.3668292
2003-03-29	0.0018791944	17.357214	26.520725	70.56294	2.3678858
2003-03-30	0.018422822	19.17334	28.514225	71.834984	2.4223154
2003-03-31	0.0	21.125029	30.115877	73.057236	3.455906
2003-04-01	0.0033724827	22.015839	29.620924	73.312996	2.9530032
2003-04-02	0.03817114	21.613253	28.343668	76.331436	2.414312
2003-04-03	46.737762	21.69594	28.976845	81.14114	2.6403017
2003-04-04	17.120268	17.804024	28.234146	81.9818	3.1493623
2003-04-05	1.3225505	16.792967	24.83517	67.023994	3.771242
2003-04-06	0.1267785	19.093723	26.0646	65.7027	2.1381543
2003-04-07	0.22847316	20.285769	28.948256	65.71975	3.0562084
2003-04-08	30.184698	21.250854	27.23181	81.62315	2.3505204
2003-04-09	2.6477017	20.081072	27.939463	79.95057	2.3503523
2003-04-10	0.0	19.630873	27.675184	74.75072	2.2000003
2003-04-11	0.18510066	20.718523	29.912058	75.24957	2.4864597
2003-04-12	0.0	22.657585	30.17139	77.70753	2.6591275
2003-04-13	0.0	21.738707	29.623877	73.88353	1.9756039
2003-04-14	0.0015604028	20.138924	29.902416	69.73813	2.9612079
2003-04-15	0.0	19.200502	28.377716	69.67576	2.6924329
2003-04-16	0.0	21.107935	29.088858	69.02691	2.264329
2003-04-17	0.0	21.590706	29.595837	69.74337	2.3161747
2003-04-18	0.0	21.622753	30.002487	71.69449	2.225285
2003-04-19	0.013372484	21.254177	29.773762	73.744225	2.610823
2003-04-20	0.025604026	21.937803	30.536045	73.53752	3.4722478
2003-04-21	0.17503354	22.569431	29.814142	77.88288	3.1822317
2003-04-22	4.1854196	22.282131	30.38646	78.49589	2.5460067
2003-04-23	0.87664425	22.338303	29.984264	77.04987	2.2249165
2003-04-24	0.000352349	22.56047	29.679985	76.99807	2.243289
2003-04-25	0.0	22.32671	29.375324	75.68681	2.6318285
2003-04-26	0.061308727	22.21042	29.945618	72.76441	2.473003
2003-04-27	0.40664428	22.262619	29.58456	71.19559	2.3389096
2003-04-28	0.012265101	21.870222	29.372719	71.96895	2.2215602
2003-04-29	0.0	21.856075	30.062464	68.10693	2.3656712
2003-04-30	0.20161073	20.62807	29.46849	69.74337	3.5927517
2003-05-01	0.16894294	20.140652	28.106846	67.60421	2.6753693
2003-05-02	0.0	20.741632	29.298002	65.51686	2.3827186
2003-05-03	0.011795303	21.789059	30.943838	66.03522	2.1258225
2003-05-04	0.05536912	24.044565	30.76703	72.31689	2.9285903
2003-05-05	0.024278522	23.914865	31.980122	70.51341	3.6126673
2003-05-06	1.6778524e-05	23.944832	32.117447	71.16993	3.922768
2003-05-07	0.0	23.86535	32.55586	69.73384	3.3341274
2003-05-08	0.0052181203	22.968372	31.106796	76.18803	3.1159735
2003-05-09	1.0205034	22.269342	29.895224	71.64937	2.8091774
2003-05-10	0.09149329	22.769514	29.277803	71.883125	2.1991773
2003-05-11	0.023909394	22.834047	30.07473	70.11316	2.388557
2003-05-12	0.0	22.3874	30.68557	71.28044	2.4385068
2003-05-13	0.0	23.05535	31.323944	67.44004	2.2019799
2003-05-14	0.00023489933	23.876444	31.870363	71.619675	3.146074
2003-05-15	0.0	24.33686	30.884008	71.8906	2.5608895
2003-05-16	0.0026677852	23.956766	31.421213	73.32894	2.381594
2003-05-17	0.0008389261	24.615114	31.953167	67.38225	3.1347823
2003-05-18	25.677103	23.549261	31.146645	80.47789	2.5825503
2003-05-19	0.8381544	23.21139	30.047167	72.67512	2.3193963
2003-05-20	0.02124161	23.554949	30.845572	64.92014	2.4196146
2003-05-21	0.005604027	23.445488	29.34725	69.79944	2.222282
2003-05-22	0.014597316	23.170872	29.677498	71.654366	2.4490602
2003-05-23	0.0	22.622917	30.943436	67.24785	2.3185904
2003-05-24	0.0	23.811125	30.755283	69.57112	2.0861576
2003-05-25	0.0277349	24.082115	31.490824	69.11515	2.7452514
2003-05-26	0.16325504	24.25153	31.985506	65.62163	2.6664941
2003-05-27	0.005151007	23.200573	31.301325	66.34319	2.907466
2003-05-28	0.0016778524	22.549932	31.558891	68.14306	2.993842
2003-05-29	0.44644302	22.978138	30.815065	73.51182	2.5513756
2003-05-30	0.00077181205	22.888191	33.140892	64.80483	3.3047988
2003-05-31	3.3557048e-05	22.667248	32.471947	66.14284	3.0202684
2003-06-01	0.0	22.60787	30.30059	62.47364	2.4498322
2003-06-02	0.0	22.66028	30.892916	60.65864	2.3679862
2003-06-03	0.0	21.895536	29.98782	68.775604	2.9317954
2003-06-04	0.0	21.15195	30.601595	63.74243	2.2891273
2003-06-05	0.0	22.429096	30.844717	63.47365	2.3071644
2003-06-06	17.250889	22.757029	31.572004	74.63092	3.7113087
2003-06-07	176.16353	22.767265	26.41309	91.104576	3.2189262
2003-06-08	29.112381	23.087618	29.667553	85.253456	2.2277348
2003-06-09	1.0634899	23.270786	29.625925	79.954285	2.203389
2003-06-10	13.483137	23.871496	31.110348	82.127205	2.8491275
2003-06-11	53.352386	23.628723	30.787453	83.786575	3.9701343
2003-06-12	53.190083	23.320805	28.46364	86.285484	3.7620976
2003-06-13	21.63391	23.49933	31.563505	83.00689	3.5233057
2003-06-14	5.5524497	24.827332	31.24826	82.50893	2.6557884
2003-06-15	2.2621143	23.964195	31.086105	81.54905	2.079631
2003-06-16	12.761578	23.790604	30.543116	83.5126	2.678171
2003-06-17	5.414832	23.99564	30.802834	84.552895	3.176141
2003-06-18	4.9822316	23.74765	28.831697	82.65502	3.1820972
2003-06-19	0.6301342	23.599615	30.532381	77.5136	3.0558054
2003-06-20	19.295284	24.117933	30.036726	82.69886	4.254463
2003-06-21	0.06753356	24.83725	31.723993	74.590195	4.307768
2003-06-22	4.6293116	24.758524	31.527262	76.77395	3.0267956
2003-06-23	0.0063590594	24.458424	31.209984	78.29079	3.1444292
2003-06-24	0.002986577	24.337248	30.88705	77.274574	2.7296143
2003-06-25	0.40645972	24.900204	31.364819	76.108604	3.6290102
2003-06-26	34.244965	24.508705	29.48495	82.92935	3.7377684
2003-06-27	0.43669462	25.245424	32.598236	67.69774	3.8395975
2003-06-28	0.0	25.244263	32.26626	70.92325	3.290184
2003-06-29	0.46674502	25.146694	32.10372	73.796646	2.8284395
2003-06-30	0.38513422	24.707548	31.994291	75.33476	2.6835568
2003-07-01	0.13114095	25.400433	32.04049	76.08503	2.5283723
2003-07-02	1.507366	25.337198	32.16476	77.02586	2.9673152
2003-07-03	0.96060395	24.96037	31.800625	77.02689	2.9280703
2003-07-04	0.60612416	24.91141	32.040386	74.84135	2.8510067
2003-07-05	0.26134223	25.370232	32.774933	77.16195	3.1604025
2003-07-06	1.1488423	25.276966	32.18762	76.638695	3.0316443
2003-07-07	1.2445303	25.063507	32.340336	76.40562	2.341527
2003-07-08	1.4618623	25.197283	32.426296	76.2563	2.4350333
2003-07-09	0.86214757	25.340282	33.52379	71.18162	2.998608
2003-07-10	0.031241613	25.574444	32.765182	70.12722	3.4433389
2003-07-11	4.5402517	25.697119	32.903355	75.45381	2.490923
2003-07-12	0.82921135	25.732986	32.83331	77.04231	2.4747148
2003-07-13	0.5762416	25.790255	32.702873	77.68336	2.364077
2003-07-14	0.021979865	25.867565	32.59681	76.28368	2.5641441
2003-07-15	0.42095634	26.497614	32.81775	76.06136	2.6550672
2003-07-16	0.014345641	26.15782	32.362335	76.18118	2.608876
2003-07-17	0.0102349	25.776829	32.491943	76.149345	3.0253022
2003-07-18	0.025922818	24.88012	32.38794	74.487015	3.2314763
2003-07-19	1.2466611	25.701391	34.832855	69.99528	2.771225
2003-07-20	0.094144285	25.899414	33.98342	70.96984	2.4979193
2003-07-21	6.613978	25.5346	33.05146	79.00364	2.4569802
2003-07-22	0.007147652	25.071932	34.236107	71.080734	2.882114
2003-07-23	0.6958054	26.57775	34.563057	72.56961	2.412752
2003-07-24	0.0	26.12245	33.98463	64.078865	4.2175
2003-07-25	0.74766785	25.51275	32.85377	71.79702	2.4228191
2003-07-26	0.1903859	25.732954	32.77431	71.71596	1.988876
2003-07-27	7.4483223	25.543219	32.563274	74.19027	2.020537
2003-07-28	9.071344	25.334747	31.702145	78.9347	2.3191276
2003-07-29	3.393255	25.537441	32.031578	76.00812	2.5490773
2003-07-30	3.4442782	25.300247	32.015846	77.33913	2.6374154
2003-07-31	3.0712917	25.36567	32.30557	77.82043	2.4844797
2003-08-01	5.176947	25.431223	32.254414	78.36796	2.3815434
2003-08-02	20.677366	25.232199	32.142517	80.11843	2.012634
2003-08-03	10.135218	24.573338	31.516579	80.61437	2.3895137
2003-08-04	86.64823	23.274565	29.20386	87.43694	4.5279355
2003-08-05	1.2975838	24.39092	31.770233	79.57382	3.2937918
2003-08-06	4.800352	24.51279	31.080166	80.81683	1.8671646
2003-08-07	0.49721476	25.011408	32.055416	79.74772	2.232785
2003-08-08	11.358023	25.160568	31.080894	82.371216	2.4372654
2003-08-09	2.4456713	25.023928	31.947668	80.04439	2.3431544
2003-08-10	2.4526515	25.580643	32.011513	81.728905	2.3067954
2003-08-11	2.5102851	25.312393	32.012096	81.08697	3.070755
2003-08-12	2.8174827	25.182804	32.125957	79.55015	3.5938423
2003-08-13	8.121056	25.398945	31.989262	81.49845	2.8367112
2003-08-14	2.6620972	25.435572	31.797276	80.9288	2.0777855
2003-08-15	13.591141	25.499798	31.403494	83.91757	1.7788256
2003-08-16	23.201374	24.93396	31.586573	82.364975	1.8748994
2003-08-17	15.625855	25.009132	32.156677	83.45887	2.3354363
2003-08-18	3.3810234	25.706026	32.70112	81.74119	2.1607888
2003-08-19	24.495033	24.024246	31.760107	80.54039	2.4732213
2003-08-20	22.599768	24.131742	30.707487	81.16668	4.7805367
2003-08-21	1.600453	25.1702	32.457394	75.864944	4.558054
2003-08-22	2.0654192	25.00265	32.627483	78.53207	3.0870466
2003-08-23	11.789849	25.119646	32.393192	79.555786	1.9996643
2003-08-24	13.7515955	24.702047	33.094616	73.53739	2.2443957
2003-08-25	5.4049	25.065336	32.56916	71.969925	2.4612412
2003-08-26	2.6585062	25.167751	31.917265	76.23998	2.2156878
2003-08-27	2.857634	25.106009	31.77753	76.859924	1.9463253
2003-08-28	0.3107718	25.090504	31.775738	78.21937	1.9933392
2003-08-29	1.9727181	25.029913	31.938955	80.66713	2.2169967
2003-08-30	10.588407	25.08777	31.359074	81.14389	2.042433
2003-08-31	23.61944	24.275532	31.01443	81.32522	2.1214933
2003-09-01	2.118876	24.802885	31.928944	74.58256	2.8343794
2003-09-02	20.046997	23.71431	32.716072	74.6978	4.3568115
2003-09-03	2.4473653	23.867043	30.317049	78.965096	2.116594
2003-09-04	1.2106038	24.249344	30.71159	81.70834	2.1902852
2003-09-05	3.7589095	24.453806	31.248512	82.41952	2.146426
2003-09-06	0.08486578	24.65141	31.410534	78.632675	2.4328694
2003-09-07	0.54016787	24.425352	31.187984	78.13923	2.1659226
2003-09-08	0.066090606	24.286375	30.99748	77.44613	2.2725503
2003-09-09	0.7969296	24.65339	31.999987	81.42633	2.3387752
2003-09-10	16.362131	24.763237	32.016525	83.61976	3.3001673
2003-09-11	0.0084563745	24.506393	30.720507	79.81344	4.589765
2003-09-12	0.5026174	24.344698	31.579945	78.02418	2.1060402
2003-09-13	7.743254	24.87933	30.943048	81.6095	1.963406
2003-09-14	0.21384227	24.377886	31.523304	79.31434	1.8684399
2003-09-15	5.2164593	24.14037	32.571247	77.299995	2.2560737
2003-09-16	2.690604	24.374449	31.802597	80.48764	1.9356544
2003-09-17	0.49694633	24.552868	32.123676	80.78291	1.7928188
2003-09-18	0.29991612	24.705164	32.113075	79.068535	2.0941947
2003-09-19	1.2284229	24.893839	32.044907	77.600624	2.219748
2003-09-20	6.4660745	24.86956	32.11987	79.20804	1.8920634
2003-09-21	20.382195	23.653458	30.6078	81.15232	2.3148825
2003-09-22	10.233423	23.499075	29.63933	79.551346	1.9616609
2003-09-23	2.062299	23.282131	30.290924	75.70264	1.7587922
2003-09-24	0.6849162	23.309628	30.469767	73.96065	2.1111743
2003-09-25	0.06669464	23.67909	31.197098	75.03829	2.3531036
2003-09-26	0.32194638	24.06988	31.03815	74.43506	2.306762
2003-09-27	0.14657721	23.860521	30.844467	76.107376	2.0079863
2003-09-28	4.607115	24.138876	31.497938	76.98622	2.2137918
2003-09-29	0.09620805	23.662466	30.74691	75.41313	2.2125003
2003-09-30	0.80154365	23.265364	30.626137	74.50584	2.0397987
2003-10-01	0.30629194	23.181982	29.791176	74.38008	2.7312248
2003-10-02	2.1010902	22.816607	30.067297	73.07448	2.105906
2003-10-03	0.028053693	23.32963	30.583473	72.99525	2.3102849
2003-10-04	0.02558725	23.536343	30.934296	72.333305	2.2522316
2003-10-05	0.0019966443	23.164562	30.2929	72.982285	2.100453
2003-10-06	0.0022651006	23.627922	31.112888	75.39175	2.2347653
2003-10-07	0.08894295	23.084246	30.914341	77.93032	3.470436
2003-10-08	0.07337249	22.325068	30.239517	80.17652	2.326074
2003-10-09	1.249765	22.97493	28.650824	82.33285	2.408926
2003-10-10	0.5850335	22.61809	30.492018	74.86344	1.9551175
2003-10-11	0.18463087	23.194715	29.945353	77.35893	1.8384736
2003-10-12	0.020989932	22.958023	29.995182	74.48198	1.8060569
2003-10-13	11.144649	23.697184	30.350637	80.7581	2.0097988
2003-10-14	2.6951683	21.596205	30.112534	79.229965	3.055755
2003-10-15	0.00036912752	20.879358	29.095707	70.89383	2.8053522
2003-10-16	0.033120804	20.521141	28.32569	67.18057	2.6236243
2003-10-17	0.042936247	20.240269	28.121075	67.05812	2.3553858
2003-10-18	0.011375839	20.309662	28.105537	66.326935	2.5258725
2003-10-19	0.016929531	19.952164	27.743557	65.89967	2.2685566
2003-10-20	0.0	20.31225	27.891697	67.28896	2.3994126
2003-10-21	0.0028187914	20.145134	28.529995	68.98799	2.52297
2003-10-22	0.0	19.405954	28.235556	68.03096	2.851761
2003-10-23	0.0024664425	18.173857	27.73851	65.04041	3.0728023
2003-10-24	8.389261e-05	16.823996	25.924612	65.35503	2.5270474
2003-10-25	0.0	16.268606	26.133574	62.223896	2.632248
2003-10-26	0.0	18.92223	26.836748	64.922295	2.2945971
2003-10-27	0.0	19.053019	26.696964	65.99425	2.1831713
2003-10-28	0.0	18.51634	27.5427	66.57967	2.456074
2003-10-29	0.012265101	19.585737	27.338034	68.446075	2.3199496
2003-10-30	0.0010402685	19.26426	26.802336	70.92059	2.2572145
2003-10-31	0.0	18.82523	27.444378	66.63707	2.0937247
2003-11-01	0.0	19.4727	29.889225	65.73842	2.863272
2003-11-02	0.0004530201	21.142654	29.502468	82.22699	2.6861744
2003-11-03	0.00020134225	21.157162	29.572233	81.57106	3.7293792
2003-11-04	0.0	20.589579	29.146006	75.26668	2.1315773
2003-11-05	0.00038590602	19.460432	29.568575	74.671974	2.2166944
2003-11-06	0.0	20.284883	29.857428	72.778625	2.4217284
2003-11-07	0.0	20.843456	29.982822	76.66111	1.7938591
2003-11-08	0.0016946308	21.499866	29.624243	76.86466	1.6573156
2003-11-09	0.33981547	21.290825	29.271996	82.63241	2.893775
2003-11-10	0.0043624155	20.062016	29.105639	79.82704	3.8747985
2003-11-11	0.0	18.288858	27.751474	76.43725	4.0712585
2003-11-12	0.0	16.934498	26.375355	75.79396	4.011879
2003-11-13	0.0	16.076258	26.783476	72.31815	2.6450167
2003-11-14	0.0	17.89856	26.519878	68.04412	1.9001848
2003-11-15	0.0	17.93797	28.848034	67.91108	2.7256544
2003-11-16	0.02317114	20.484426	28.80067	75.55754	2.101661
2003-11-17	5.033557e-05	19.944563	29.333021	76.26305	2.5264258
2003-11-18	0.00070469803	20.492601	29.21913	79.39117	2.1405036
2003-11-19	0.0	20.947721	29.665874	80.14786	2.1088758
2003-11-20	0.0009060402	21.262518	28.968777	78.44517	1.804698
2003-11-21	0.0056711403	18.47973	28.316895	76.69884	4.087366
2003-11-22	5.9845476	17.460068	22.083456	76.892586	2.7079027
2003-11-23	0.28548664	18.633287	26.131443	68.012314	1.9241613
2003-11-24	0.0	18.620193	28.396374	70.53182	3.1744967
2003-11-25	0.0	18.09064	27.697083	77.13995	3.2325838
2003-11-26	0.00025167785	18.7325	27.161896	75.12159	2.6415608
2003-11-27	1.6778524e-05	17.580315	26.486008	78.8879	3.1006882
2003-11-28	0.0	16.365152	25.68564	78.09708	3.9837584
2003-11-29	0.0	12.994279	23.304192	73.7698	4.7233057
2003-11-30	0.0	11.379012	21.902216	66.067825	3.8403354
2003-12-01	0.0	11.036529	21.969011	64.19682	2.4907887
2003-12-02	0.0	13.109112	22.671713	65.26768	2.4119797
2003-12-03	0.0	13.271677	23.324932	62.507942	2.0206542
2003-12-04	0.0	15.011627	25.02327	58.887585	2.372131
2003-12-05	0.0	15.112901	27.480032	58.719727	2.8723326
2003-12-06	0.0	15.753757	27.612217	69.04188	3.6870973
2003-12-07	0.0	15.026511	25.48237	70.4182	3.4934561
2003-12-08	0.0	15.215887	25.54794	68.09392	2.0742788
2003-12-09	0.0	16.474445	25.829544	74.37681	3.2630699
2003-12-10	0.0	15.328725	26.34015	76.769485	3.5049663
2003-12-11	0.0	16.046595	25.481974	74.53379	5.419547
2003-12-12	0.49890926	12.39376	21.291224	71.1225	4.3821807
2003-12-13	0.011845638	11.72114	21.759817	66.96435	3.380302
2003-12-14	0.0	10.420052	21.91364	64.79463	3.6805034
2003-12-15	0.0	9.32589	21.568861	62.6569	2.6360576
2003-12-16	0.0	11.729347	21.528675	64.452805	2.2003355
2003-12-17	0.0	12.350102	23.036627	64.052635	2.6147656
2003-12-18	0.0	12.808793	24.260887	67.45626	4.3060904
2003-12-19	0.0	8.552937	18.808704	60.35285	5.8508396
2003-12-20	0.0	8.142854	19.995014	61.659428	2.9862921
2003-12-21	0.0	9.972784	21.004328	63.57595	2.0788593
2003-12-22	0.0	12.790085	22.853928	61.349117	2.0806203
2003-12-23	0.0	13.585435	23.11824	69.75248	2.2725503
2003-12-24	0.0031208054	13.817935	24.219933	70.40578	2.4979024
2003-12-25	0.0	13.694261	24.37891	60.997463	2.977685
2003-12-26	1.6778524e-05	10.634965	22.467081	64.66398	4.709245
2003-12-27	0.0	8.592498	20.141245	60.068184	3.00651
2003-12-28	0.0	11.731524	21.248976	66.357925	2.4302683
2003-12-29	0.0	11.493004	22.321493	65.606316	2.4713087
2003-12-30	0.00060402683	11.430638	23.299007	62.32402	2.6059232
2003-12-31	0.0	13.545436	24.271746	65.45741	3.6128693
2004-01-01	6.7114095e-05	13.662903	24.031511	70.22587	2.9553695
2004-01-02	0.00031879198	15.293003	24.372717	71.91577	3.5986407
2004-01-03	0.0	14.331864	24.80963	69.8487	2.865604
2004-01-04	0.0	15.384866	25.462566	69.881836	2.559899
2004-01-05	0.0	15.396542	25.78985	74.41575	2.4250839
2004-01-06	0.0	15.3854685	25.230556	76.150085	2.6300838
2004-01-07	0.0	14.768271	24.75062	74.24872	2.889899
2004-01-08	0.0	14.553708	24.707315	70.0314	3.0670638
2004-01-09	0.0	14.474847	25.092583	67.2801	2.562584
2004-01-10	0.0015268457	14.967365	24.734364	72.365906	1.9805874
2004-01-11	0.0	15.599932	23.126024	78.38276	4.2679696
2004-01-12	0.0	12.836277	21.734196	75.52166	4.4718957
2004-01-13	0.0	11.2918625	19.820536	67.13088	3.5974498
2004-01-14	0.0	11.860755	21.594364	65.23139	2.372483
2004-01-15	0.0	13.051006	23.44973	67.535736	2.1146307
2004-01-16	8.389261e-05	14.52119	23.523203	70.07166	3.8306718
2004-01-17	0.0	12.691963	21.893942	72.827324	3.614765
2004-01-18	0.0	13.419949	22.7671	70.53366	2.791761
2004-01-19	0.0032718114	12.830671	20.922438	74.29622	4.180184
2004-01-20	1.8040267	11.67025	19.718174	76.298775	3.8279865
2004-01-21	0.7273826	9.460018	16.560772	67.59033	5.5135403
2004-01-22	0.0	8.753421	16.651106	63.4816	3.1203187
2004-01-23	1.2480369	10.785653	18.95775	72.42351	4.4478526
2004-01-24	0.00010067113	7.500973	14.986056	60.339542	6.7963424
2004-01-25	0.0	6.116897	17.710775	55.815895	3.0052848
2004-01-26	0.0	9.21916	19.490753	62.20526	3.1463087
2004-01-27	0.0	11.366493	19.84829	71.60735	4.694581
2004-01-28	0.0	12.045067	20.288609	66.423164	2.6227517
2004-01-29	0.35619122	12.92953	20.922514	71.67638	3.3426013
2004-01-30	0.0	12.727482	22.63114	76.50635	3.7470639
2004-01-31	0.0	12.710116	22.946829	71.369446	2.4605203
2004-02-01	0.0	13.867719	24.265638	67.64073	1.9183221
2004-02-02	0.0	15.102147	24.545975	70.371124	2.9545135
2004-02-03	0.060704697	12.394397	20.576643	73.47335	4.2688255
2004-02-04	0.54808724	11.862114	20.603977	75.69618	3.7553022
2004-02-05	10.889129	11.104983	14.283256	85.764885	3.4427683
2004-02-06	0.28224832	12.910537	18.289394	72.88952	2.4562752
2004-02-07	3.7888753	11.882132	15.471529	82.69305	3.34203
2004-02-08	1.0937753	11.931109	18.899164	81.47956	3.870906
2004-02-09	1.4172987	11.023054	19.31258	78.65685	5.000369
2004-02-10	0.0	10.279999	21.111042	67.726074	2.247299
2004-02-11	0.0	12.68396	20.87208	68.560394	2.1303864
2004-02-12	8.389261e-05	13.069984	22.203588	70.747734	1.8371308
2004-02-13	8.389261e-05	14.357431	22.815773	71.95586	2.2295635
2004-02-14	0.0033724832	12.919549	23.589766	70.82007	2.5746644
2004-02-15	0.00010067113	13.862011	24.26861	69.29888	1.8178358
2004-02-16	0.004362416	15.346643	24.113071	69.81714	1.9312248
2004-02-17	0.15689597	14.85131	23.514933	73.76366	1.8247818
2004-02-18	0.0	15.221746	23.631695	70.98088	2.2520134
2004-02-19	0.0	15.343408	24.916916	58.950752	2.7022989
2004-02-20	0.0	15.303724	25.045101	65.081726	2.2347987
2004-02-21	0.041979868	16.022217	27.56809	62.437836	2.2107384
2004-02-22	0.0	17.57154	26.757193	65.799	3.6517792
2004-02-23	0.0	15.654865	24.517567	69.49635	2.6992955
2004-02-24	0.0	16.347029	23.697956	69.36598	2.7748156
2004-02-25	0.0	15.853878	25.051287	69.1006	3.6633391
